number,value,datetime_start,datetime_complete,duration,params_atr_multiplier,params_atr_period,params_ema_period,state
183,20421.964039971976,2025-08-03 21:36:33.681863,2025-08-03 21:37:42.676611,0 days 00:01:08.994748,2.0139097555236747,24,29,COMPLETE
184,3286.2374365661176,2025-08-03 21:36:33.699643,2025-08-03 21:37:42.751985,0 days 00:01:09.052342,0.5306567391923727,24,30,COMPLETE
185,26259.478774191844,2025-08-03 21:36:33.852493,2025-08-03 21:37:43.845765,0 days 00:01:09.993272,2.1177669878744423,24,28,COMPLETE
186,14000.930178193887,2025-08-03 21:36:33.989535,2025-08-03 21:37:45.686616,0 days 00:01:11.697081,2.210999529832425,25,31,COMPLETE
187,22670.524690754366,2025-08-03 21:36:34.006889,2025-08-03 21:38:43.808513,0 days 00:02:09.801624,2.147664537187204,23,28,COMPLETE
188,11685.111693734108,2025-08-03 21:36:34.082288,2025-08-03 21:37:44.499424,0 days 00:01:10.417136,2.0712281870153304,25,30,COMPLETE
189,14409.268956546732,2025-08-03 21:36:34.122544,2025-08-03 21:37:46.019844,0 days 00:01:11.897300,2.271926575705095,24,29,COMPLETE
190,9846.475353359456,2025-08-03 21:36:34.244621,2025-08-03 21:37:46.484841,0 days 00:01:12.240220,2.2555501627074808,24,30,COMPLETE
191,3393.9713215453153,2025-08-03 21:36:34.374250,2025-08-03 21:37:24.969434,0 days 00:00:50.595184,0.550047224423539,25,30,COMPLETE
192,19504.511171771388,2025-08-03 21:36:34.457501,2025-08-03 21:37:49.576525,0 days 00:01:15.119024,2.192971639354781,24,29,COMPLETE
193,3003.9961538538123,2025-08-03 21:36:34.490412,2025-08-03 21:37:27.725514,0 days 00:00:53.235102,0.6325766161974162,25,29,COMPLETE
194,3231.6810367641933,2025-08-03 21:36:34.496470,2025-08-03 21:37:26.815806,0 days 00:00:52.319336,0.5199871573715455,25,30,COMPLETE
195,21715.725590628354,2025-08-03 21:36:34.612765,2025-08-03 21:40:21.998686,0 days 00:03:47.385921,2.1622108873294703,24,29,COMPLETE
196,3284.120071927456,2025-08-03 21:36:34.624793,2025-08-03 21:37:52.720292,0 days 00:01:18.095499,0.5418741039788857,24,30,COMPLETE
197,3179.355994080293,2025-08-03 21:36:34.658559,2025-08-03 21:41:35.090432,0 days 00:05:00.431873,0.6435940459475789,24,30,COMPLETE
198,12263.049361804073,2025-08-03 21:36:34.665699,2025-08-03 21:37:28.912007,0 days 00:00:54.246308,2.017098386046963,24,30,COMPLETE
199,5872.493457061223,2025-08-03 21:36:34.673652,2025-08-03 21:37:27.903773,0 days 00:00:53.230121,2.0600796841548275,7,30,COMPLETE
200,13583.059951318306,2025-08-03 21:36:34.691056,2025-08-03 21:37:52.301529,0 days 00:01:17.610473,2.1628240399060004,25,30,COMPLETE
201,12161.962761167233,2025-08-03 21:36:34.703128,2025-08-03 21:38:52.380321,0 days 00:02:17.677193,2.1830881221444387,24,30,COMPLETE
202,8008.836022883152,2025-08-03 21:36:34.781537,2025-08-03 21:37:29.366300,0 days 00:00:54.584763,2.2867682723479668,24,30,COMPLETE
203,19504.511171771388,2025-08-03 21:36:34.788623,2025-08-03 21:37:29.349678,0 days 00:00:54.561055,2.182747901982526,24,29,COMPLETE
204,12161.962761167233,2025-08-03 21:36:34.790866,2025-08-03 21:40:27.039089,0 days 00:03:52.248223,2.1942350214244772,24,30,COMPLETE
205,3755.7119714790792,2025-08-03 21:36:34.818934,2025-08-03 21:37:52.868279,0 days 00:01:18.049345,0.6304635675833286,25,29,COMPLETE
206,2718.4832875634306,2025-08-03 21:36:34.825216,2025-08-03 21:37:30.444189,0 days 00:00:55.618973,0.5040932273811438,23,30,COMPLETE
207,11799.590622705371,2025-08-03 21:36:34.845826,2025-08-03 21:37:54.348167,0 days 00:01:19.502341,2.2810547987659255,23,31,COMPLETE
208,21425.989298510925,2025-08-03 21:36:34.944848,2025-08-03 21:37:30.316690,0 days 00:00:55.371842,2.139433802253098,24,29,COMPLETE
209,20780.39267104213,2025-08-03 21:36:34.961687,2025-08-03 21:37:30.260431,0 days 00:00:55.298744,2.1890088594091592,25,29,COMPLETE
210,2892.339188466002,2025-08-03 21:36:35.085835,2025-08-03 21:37:31.572941,0 days 00:00:56.487106,0.5272228387472864,25,28,COMPLETE
211,13598.485290499935,2025-08-03 21:36:35.414638,2025-08-03 21:39:04.427143,0 days 00:02:29.012505,2.2254650970121013,24,32,COMPLETE
212,5051.562869732326,2025-08-03 21:36:35.484023,2025-08-03 21:37:58.188476,0 days 00:01:22.704453,0.5837274909643224,25,30,COMPLETE
213,9067.150147760092,2025-08-03 21:36:35.543810,2025-08-03 21:37:31.833389,0 days 00:00:56.289579,2.2771904377188434,25,31,COMPLETE
214,4883.313283290015,2025-08-03 21:36:35.563341,2025-08-03 21:37:59.734518,0 days 00:01:24.171177,0.5740989713715319,24,30,COMPLETE
215,4281.223557317818,2025-08-03 21:36:35.604974,2025-08-03 21:37:58.169407,0 days 00:01:22.564433,0.5930407990080813,25,30,COMPLETE
216,13766.942190160054,2025-08-03 21:36:35.697837,2025-08-03 21:37:32.035236,0 days 00:00:56.337399,2.1897676993198814,24,31,COMPLETE
217,10328.684883709017,2025-08-03 21:36:35.717291,2025-08-03 21:37:58.948264,0 days 00:01:23.230973,2.308063063736639,25,31,COMPLETE
218,12313.521559220113,2025-08-03 21:36:35.754444,2025-08-03 21:40:31.080728,0 days 00:03:55.326284,2.307996187354877,24,27,COMPLETE
219,12868.491170920552,2025-08-03 21:36:35.856332,2025-08-03 21:37:33.767718,0 days 00:00:57.911386,3.6163085671121533,24,30,COMPLETE
220,16569.436024366685,2025-08-03 21:36:35.932525,2025-08-03 21:38:00.548012,0 days 00:01:24.615487,3.6670827499636767,23,31,COMPLETE
221,25335.767157327704,2025-08-03 21:36:35.974083,2025-08-03 21:38:02.442956,0 days 00:01:26.468873,4.334824975495223,24,20,COMPLETE
222,22962.62557126833,2025-08-03 21:36:36.028582,2025-08-03 21:38:03.114122,0 days 00:01:27.085540,4.49319650729101,23,20,COMPLETE
223,17709.231243605722,2025-08-03 21:36:36.045236,2025-08-03 21:37:34.302056,0 days 00:00:58.256820,4.4881644745839235,25,20,COMPLETE
224,24672.351939509103,2025-08-03 21:36:36.115010,2025-08-03 21:38:03.150124,0 days 00:01:27.035114,4.4118627654434395,25,21,COMPLETE
225,25364.43730981324,2025-08-03 21:36:36.208376,2025-08-03 21:38:03.446174,0 days 00:01:27.237798,4.44469531181532,24,20,COMPLETE
226,22728.04323194385,2025-08-03 21:36:36.249408,2025-08-03 21:39:22.626740,0 days 00:02:46.377332,4.48271205113724,24,25,COMPLETE
227,22038.433547652003,2025-08-03 21:36:36.330369,2025-08-03 21:38:06.296007,0 days 00:01:29.965638,4.424185326551449,24,24,COMPLETE
228,27275.45306472467,2025-08-03 21:36:36.338668,2025-08-03 21:37:36.286394,0 days 00:00:59.947726,4.386520937637161,24,20,COMPLETE
229,22479.774165096198,2025-08-03 21:36:36.421812,2025-08-03 21:37:36.803669,0 days 00:01:00.381857,4.481836024619312,24,21,COMPLETE
230,24604.942111061257,2025-08-03 21:36:36.460198,2025-08-03 21:38:04.733627,0 days 00:01:28.273429,4.372486941515596,24,20,COMPLETE
231,21319.74589447863,2025-08-03 21:36:36.576092,2025-08-03 21:38:07.643249,0 days 00:01:31.067157,4.498216332616759,25,25,COMPLETE
232,22479.774165096198,2025-08-03 21:36:36.666496,2025-08-03 21:39:24.375247,0 days 00:02:47.708751,4.458418234567832,24,21,COMPLETE
233,23211.105922819206,2025-08-03 21:36:36.679621,2025-08-03 21:37:17.524796,0 days 00:00:40.845175,4.448598731458595,25,20,COMPLETE
234,19606.64294437786,2025-08-03 21:36:36.698134,2025-08-03 21:38:08.661108,0 days 00:01:31.962974,4.494264068844227,25,22,COMPLETE
235,2537.230763316813,2025-08-03 21:36:36.709858,2025-08-03 21:38:08.167600,0 days 00:01:31.457742,0.5312831551737038,25,22,COMPLETE
236,2865.419919053531,2025-08-03 21:36:36.765322,2025-08-03 21:39:27.223048,0 days 00:02:50.457726,0.5186051847584747,24,21,COMPLETE
237,23725.12563177538,2025-08-03 21:36:37.065019,2025-08-03 21:38:11.818577,0 days 00:01:34.753558,4.459929017633016,23,20,COMPLETE
238,23982.139454589025,2025-08-03 21:36:37.090540,2025-08-03 21:38:11.856504,0 days 00:01:34.765964,4.422642888829948,24,22,COMPLETE
239,22962.62557126833,2025-08-03 21:36:37.157672,2025-08-03 21:39:28.221427,0 days 00:02:51.063755,4.478353023071476,23,20,COMPLETE
240,3262.70683371366,2025-08-03 21:36:37.177352,2025-08-03 21:38:12.102351,0 days 00:01:34.924999,0.5415371293007354,24,20,COMPLETE
241,25364.43730981324,2025-08-03 21:36:37.202422,2025-08-03 21:37:38.113282,0 days 00:01:00.910860,4.4392034436526515,24,20,COMPLETE
242,43176.64737922326,2025-08-03 21:36:37.209011,2025-08-03 21:38:12.309199,0 days 00:01:35.100188,4.290622686064075,25,22,COMPLETE
243,22479.774165096198,2025-08-03 21:36:37.278909,2025-08-03 21:38:12.792055,0 days 00:01:35.513146,4.461408136214272,24,20,COMPLETE
244,2520.1287605439416,2025-08-03 21:36:37.341307,2025-08-03 21:38:12.615454,0 days 00:01:35.274147,0.5085265730644319,24,21,COMPLETE
245,3277.5707847604895,2025-08-03 21:36:37.400003,2025-08-03 21:39:32.247684,0 days 00:02:54.847681,0.5367925025203628,24,20,COMPLETE
246,22479.774165096198,2025-08-03 21:36:37.481178,2025-08-03 21:39:33.882209,0 days 00:02:56.401031,4.463355379349532,24,20,COMPLETE
247,22479.774165096198,2025-08-03 21:36:37.957989,2025-08-03 21:38:15.665175,0 days 00:01:37.707186,4.486275427651158,24,20,COMPLETE
248,26892.82732586711,2025-08-03 21:36:38.054492,2025-08-03 21:39:37.419325,0 days 00:02:59.364833,4.399908612752615,23,20,COMPLETE
249,22479.774165096198,2025-08-03 21:36:38.071872,2025-08-03 21:38:16.092728,0 days 00:01:38.020856,4.487649586984265,24,20,COMPLETE
250,22728.04323194385,2025-08-03 21:36:38.157267,2025-08-03 21:39:37.462807,0 days 00:02:59.305540,4.455155910609865,24,25,COMPLETE
251,24626.369944436778,2025-08-03 21:36:38.391116,2025-08-03 21:38:17.169934,0 days 00:01:38.778818,4.272559547346539,24,20,COMPLETE
252,31631.624480385064,2025-08-03 21:36:38.564234,2025-08-03 21:38:20.153384,0 days 00:01:41.589150,4.212521763000633,26,22,COMPLETE
253,45277.08399912769,2025-08-03 21:36:38.642101,2025-08-03 21:37:39.487885,0 days 00:01:00.845784,4.185333497035549,26,23,COMPLETE
254,62591.54999010618,2025-08-03 21:36:38.721301,2025-08-03 21:38:21.808910,0 days 00:01:43.087609,4.141363354276529,24,23,COMPLETE
255,22963.50895879965,2025-08-03 21:36:38.723348,2025-08-03 21:38:24.246659,0 days 00:01:45.523311,4.2490465336001355,24,21,COMPLETE
256,2631.5649235122964,2025-08-03 21:36:38.810297,2025-08-03 21:41:08.418256,0 days 00:04:29.607959,0.6207362364978088,24,22,COMPLETE
257,39022.178121040175,2025-08-03 21:36:38.864441,2025-08-03 21:39:44.987627,0 days 00:03:06.123186,4.166116617078006,26,20,COMPLETE
258,22537.429290800275,2025-08-03 21:36:38.900287,2025-08-03 21:38:22.873827,0 days 00:01:43.973540,4.203385506566257,24,21,COMPLETE
259,22537.429290800275,2025-08-03 21:36:38.901652,2025-08-03 21:39:46.540113,0 days 00:03:07.638461,4.204177030986701,24,20,COMPLETE
260,28279.52467783708,2025-08-03 21:36:38.962268,2025-08-03 21:38:24.312060,0 days 00:01:45.349792,4.177389567086877,25,20,COMPLETE
261,28279.52467783708,2025-08-03 21:36:38.997826,2025-08-03 21:38:21.346226,0 days 00:01:42.348400,4.177774165649961,25,21,COMPLETE
262,47174.883399189515,2025-08-03 21:36:39.053601,2025-08-03 21:37:21.794181,0 days 00:00:42.740580,4.116859071426261,24,21,COMPLETE
263,25735.019414602764,2025-08-03 21:36:39.060171,2025-08-03 21:38:24.661072,0 days 00:01:45.600901,4.177118085508677,25,20,COMPLETE
264,4349.203017736238,2025-08-03 21:36:39.091148,2025-08-03 21:39:49.781935,0 days 00:03:10.690787,0.5966915443710388,23,20,COMPLETE
265,4873.921172636532,2025-08-03 21:36:39.188634,2025-08-03 21:38:26.132170,0 days 00:01:46.943536,0.5935846498881001,23,22,COMPLETE
266,17709.231243605722,2025-08-03 21:36:39.420509,2025-08-03 21:38:30.647598,0 days 00:01:51.227089,4.494034072317765,25,20,COMPLETE
267,22962.62557126833,2025-08-03 21:36:39.537225,2025-08-03 21:38:31.001981,0 days 00:01:51.464756,4.483382546783891,23,20,COMPLETE
268,21560.697190375915,2025-08-03 21:36:39.757831,2025-08-03 21:38:27.981106,0 days 00:01:48.223275,4.375793757474934,25,20,COMPLETE
269,22479.774165096198,2025-08-03 21:36:39.777202,2025-08-03 21:38:31.137094,0 days 00:01:51.359892,4.463127844208707,24,20,COMPLETE
270,22962.62557126833,2025-08-03 21:36:39.889063,2025-08-03 21:39:57.836086,0 days 00:03:17.947023,4.4934572325515445,23,20,COMPLETE
271,21086.008398930604,2025-08-03 21:36:39.932017,2025-08-03 21:41:12.691753,0 days 00:04:32.759736,4.464641768543596,25,20,COMPLETE
272,22494.035564622587,2025-08-03 21:36:40.018776,2025-08-03 21:38:32.517297,0 days 00:01:52.498521,4.41835200147414,24,20,COMPLETE
273,22803.039678147314,2025-08-03 21:36:40.377889,2025-08-03 21:38:34.716992,0 days 00:01:54.339103,4.457188687503774,24,26,COMPLETE
274,22803.039678147314,2025-08-03 21:36:40.384711,2025-08-03 21:38:33.580095,0 days 00:01:53.195384,4.452792119109416,24,28,COMPLETE
275,22803.039678147314,2025-08-03 21:36:40.450102,2025-08-03 21:41:16.983169,0 days 00:04:36.533067,4.491919102117652,23,26,COMPLETE
276,18566.946164625486,2025-08-03 21:36:40.514180,2025-08-03 21:38:34.076793,0 days 00:01:53.562613,4.4716297706905435,22,26,COMPLETE
277,22803.039678147314,2025-08-03 21:36:41.076163,2025-08-03 21:38:34.121671,0 days 00:01:53.045508,4.4360635001721045,24,28,COMPLETE
278,22803.039678147314,2025-08-03 21:36:41.187498,2025-08-03 21:38:37.130094,0 days 00:01:55.942596,4.458657959234073,24,28,COMPLETE
279,22962.62557126833,2025-08-03 21:36:41.341959,2025-08-03 21:38:36.349371,0 days 00:01:55.007412,4.499293508448514,24,20,COMPLETE
280,17709.231243605722,2025-08-03 21:36:41.656673,2025-08-03 21:41:23.653962,0 days 00:04:41.997289,4.479541795391482,25,20,COMPLETE
281,22479.774165096198,2025-08-03 21:36:41.752682,2025-08-03 21:40:09.131194,0 days 00:03:27.378512,4.469546013439612,24,21,COMPLETE
282,22479.774165096198,2025-08-03 21:36:41.838496,2025-08-03 21:38:38.542813,0 days 00:01:56.704317,4.464493448889896,24,20,COMPLETE
283,22479.774165096198,2025-08-03 21:36:41.927433,2025-08-03 21:38:38.738562,0 days 00:01:56.811129,4.470075788611926,24,21,COMPLETE
284,19606.64294437786,2025-08-03 21:36:42.270180,2025-08-03 21:40:09.993964,0 days 00:03:27.723784,4.466108083219154,26,22,COMPLETE
285,26095.756250053473,2025-08-03 21:36:42.395670,2025-08-03 21:37:44.881371,0 days 00:01:02.485701,4.454122196710278,23,22,COMPLETE
286,25364.43730981324,2025-08-03 21:36:42.528368,2025-08-03 21:38:44.515259,0 days 00:02:01.986891,4.431964772808021,24,20,COMPLETE
287,22479.774165096198,2025-08-03 21:36:42.897701,2025-08-03 21:38:42.186452,0 days 00:01:59.288751,4.486822053740265,24,20,COMPLETE
288,24626.369944436778,2025-08-03 21:36:43.029298,2025-08-03 21:38:44.268944,0 days 00:02:01.239646,4.2826211635589715,24,20,COMPLETE
289,15415.49375205771,2025-08-03 21:36:43.051529,2025-08-03 21:38:45.161533,0 days 00:02:02.110004,3.7825418982611856,24,21,COMPLETE
290,12693.682734231079,2025-08-03 21:36:43.396228,2025-08-03 21:38:43.366297,0 days 00:01:59.970069,3.784414576183038,25,20,COMPLETE
291,17709.231243605722,2025-08-03 21:36:43.509036,2025-08-03 21:38:46.300189,0 days 00:02:02.791153,4.498057800219586,25,20,COMPLETE
292,29710.248968083517,2025-08-03 21:36:43.777858,2025-08-03 21:40:18.710567,0 days 00:03:34.932709,3.8486148920643855,24,20,COMPLETE
293,31114.01256392515,2025-08-03 21:36:43.802198,2025-08-03 21:37:47.175970,0 days 00:01:03.373772,3.878050499151556,24,20,COMPLETE
294,17957.259118887832,2025-08-03 21:36:44.098805,2025-08-03 21:37:47.985237,0 days 00:01:03.886432,3.8117877819954846,24,20,COMPLETE
295,17957.259118887832,2025-08-03 21:36:44.118537,2025-08-03 21:37:47.304706,0 days 00:01:03.186169,3.8076902761758467,24,20,COMPLETE
296,41677.12795290409,2025-08-03 21:36:44.314834,2025-08-03 21:37:49.325615,0 days 00:01:05.010781,3.8520027019482757,25,22,COMPLETE
297,20684.575543355433,2025-08-03 21:36:44.713119,2025-08-03 21:38:46.867556,0 days 00:02:02.154437,3.8555665777575006,22,20,COMPLETE
298,17957.259118887832,2025-08-03 21:36:44.724825,2025-08-03 21:38:49.899972,0 days 00:02:05.175147,3.8222777641197423,24,20,COMPLETE
299,31628.587829269476,2025-08-03 21:36:44.839293,2025-08-03 21:38:50.652452,0 days 00:02:05.813159,3.8189657115296964,24,38,COMPLETE
300,31752.679533928327,2025-08-03 21:36:44.884426,2025-08-03 21:38:47.428317,0 days 00:02:02.543891,3.8952696557360147,23,20,COMPLETE
301,20402.339094537187,2025-08-03 21:36:44.952416,2025-08-03 21:37:50.847753,0 days 00:01:05.895337,3.8719583938670534,23,21,COMPLETE
302,29456.078018594973,2025-08-03 21:36:45.089858,2025-08-03 21:37:52.669378,0 days 00:01:07.579520,3.816386972930652,24,23,COMPLETE
303,17062.368395219673,2025-08-03 21:36:45.119810,2025-08-03 21:38:52.175997,0 days 00:02:07.056187,4.233459178047668,24,38,COMPLETE
304,22963.50895879965,2025-08-03 21:36:45.173668,2025-08-03 21:37:49.537467,0 days 00:01:04.363799,4.229055952329532,24,21,COMPLETE
305,41783.51235614884,2025-08-03 21:36:45.236439,2025-08-03 21:37:52.249492,0 days 00:01:07.013053,3.8196482285287643,23,37,COMPLETE
306,27098.03795222586,2025-08-03 21:36:45.251450,2025-08-03 21:37:50.860268,0 days 00:01:05.608818,3.8263344710674536,24,22,COMPLETE
307,34597.473350943255,2025-08-03 21:36:45.258218,2025-08-03 21:38:51.080910,0 days 00:02:05.822692,3.809272817442997,23,23,COMPLETE
308,17957.259118887832,2025-08-03 21:36:45.320826,2025-08-03 21:40:21.727271,0 days 00:03:36.406445,3.7928510218622153,24,20,COMPLETE
309,29710.248968083517,2025-08-03 21:36:45.413382,2025-08-03 21:37:53.102413,0 days 00:01:07.689031,3.857606188622558,24,20,COMPLETE
310,31131.452297347274,2025-08-03 21:36:45.450806,2025-08-03 21:37:51.856357,0 days 00:01:06.405551,3.794843555634905,24,39,COMPLETE
311,20402.339094537187,2025-08-03 21:36:45.496713,2025-08-03 21:38:51.182190,0 days 00:02:05.685477,3.857790073385978,23,20,COMPLETE
312,19873.13577307099,2025-08-03 21:36:45.743339,2025-08-03 21:37:53.517899,0 days 00:01:07.774560,3.714859975279191,24,22,COMPLETE
313,17957.259118887832,2025-08-03 21:36:45.822677,2025-08-03 21:38:50.426530,0 days 00:02:04.603853,3.8360867598680626,24,21,COMPLETE
314,19314.550171297935,2025-08-03 21:36:46.081913,2025-08-03 21:38:54.463300,0 days 00:02:08.381387,3.834856508086261,23,20,COMPLETE
315,12693.682734231079,2025-08-03 21:36:46.107197,2025-08-03 21:37:29.162386,0 days 00:00:43.055189,3.7639624298939602,24,20,COMPLETE
316,19314.550171297935,2025-08-03 21:36:46.218642,2025-08-03 21:38:57.026148,0 days 00:02:10.807506,3.8086849849793625,23,20,COMPLETE
317,30347.805358580485,2025-08-03 21:36:46.537267,2025-08-03 21:38:55.549914,0 days 00:02:09.012647,3.8815765586034567,24,29,COMPLETE
318,19314.550171297935,2025-08-03 21:36:46.621248,2025-08-03 21:39:01.197380,0 days 00:02:14.576132,3.840828591290304,23,21,COMPLETE
319,17957.259118887832,2025-08-03 21:36:46.700556,2025-08-03 21:37:54.033937,0 days 00:01:07.333381,3.814792675666552,24,20,COMPLETE
320,27333.29378334111,2025-08-03 21:36:46.992172,2025-08-03 21:38:58.463747,0 days 00:02:11.471575,3.787849420970504,24,38,COMPLETE
321,43943.23418536966,2025-08-03 21:36:47.357241,2025-08-03 21:38:56.729109,0 days 00:02:09.371868,3.8686595497832466,24,22,COMPLETE
322,19314.550171297935,2025-08-03 21:36:47.533169,2025-08-03 21:37:56.139839,0 days 00:01:08.606670,3.8170238828617653,23,20,COMPLETE
323,17957.259118887832,2025-08-03 21:36:47.550326,2025-08-03 21:40:28.186630,0 days 00:03:40.636304,3.7991994714918857,24,20,COMPLETE
324,27725.424355981206,2025-08-03 21:36:47.698977,2025-08-03 21:37:54.055532,0 days 00:01:06.356555,3.8845426327421424,25,20,COMPLETE
325,17605.084822227265,2025-08-03 21:36:48.024467,2025-08-03 21:42:10.527812,0 days 00:05:22.503345,4.265974690779497,24,38,COMPLETE
326,17957.259118887832,2025-08-03 21:36:48.114738,2025-08-03 21:40:30.291111,0 days 00:03:42.176373,3.787799004241382,23,20,COMPLETE
327,37126.35409733397,2025-08-03 21:36:48.265996,2025-08-03 21:38:56.960902,0 days 00:02:08.694906,3.849295108959135,24,38,COMPLETE
328,31392.465341080875,2025-08-03 21:36:48.360966,2025-08-03 21:38:59.133452,0 days 00:02:10.772486,3.9040118033379727,25,20,COMPLETE
329,22963.50895879965,2025-08-03 21:36:48.421560,2025-08-03 21:39:01.031024,0 days 00:02:12.609464,4.232094566641278,24,21,COMPLETE
330,17957.259118887832,2025-08-03 21:36:48.490762,2025-08-03 21:40:31.532558,0 days 00:03:43.041796,3.8346264125664598,24,21,COMPLETE
331,15415.49375205771,2025-08-03 21:36:48.731518,2025-08-03 21:40:30.904931,0 days 00:03:42.173413,3.7750115310419736,24,21,COMPLETE
332,21587.30829832945,2025-08-03 21:36:48.800696,2025-08-03 21:39:01.782124,0 days 00:02:12.981428,3.7989961944726445,24,51,COMPLETE
333,22963.50895879965,2025-08-03 21:36:49.050749,2025-08-03 21:39:01.642003,0 days 00:02:12.591254,4.240219583641652,24,21,COMPLETE
334,17957.259118887832,2025-08-03 21:36:49.114299,2025-08-03 21:41:46.561126,0 days 00:04:57.446827,3.8287549002347174,24,20,COMPLETE
335,17957.259118887832,2025-08-03 21:36:49.326724,2025-08-03 21:37:55.290164,0 days 00:01:05.963440,3.833267724302362,24,20,COMPLETE
336,12721.752629606548,2025-08-03 21:36:49.401656,2025-08-03 21:37:56.744315,0 days 00:01:07.342659,3.7381206381392103,24,20,COMPLETE
337,11271.436125738042,2025-08-03 21:36:49.615399,2025-08-03 21:39:03.926915,0 days 00:02:14.311516,3.742280256741278,24,50,COMPLETE
338,21459.84695144825,2025-08-03 21:36:49.709963,2025-08-03 21:40:29.333408,0 days 00:03:39.623445,3.732540680347935,24,39,COMPLETE
339,34085.31013118679,2025-08-03 21:36:49.742104,2025-08-03 21:39:04.538769,0 days 00:02:14.796665,3.837577623316129,24,39,COMPLETE
340,17062.368395219673,2025-08-03 21:36:50.088787,2025-08-03 21:41:46.664181,0 days 00:04:56.575394,4.249780515974992,24,38,COMPLETE
341,31131.452297347274,2025-08-03 21:36:50.112427,2025-08-03 21:39:05.934351,0 days 00:02:15.821924,3.811944430681166,24,39,COMPLETE
342,34619.25727345688,2025-08-03 21:36:50.511035,2025-08-03 21:39:05.247091,0 days 00:02:14.736056,3.827201934768274,23,39,COMPLETE
343,14200.837614045786,2025-08-03 21:36:50.554169,2025-08-03 21:39:04.245839,0 days 00:02:13.691670,3.8595930832115597,23,50,COMPLETE
344,28159.8606171281,2025-08-03 21:36:50.718840,2025-08-03 21:37:58.281908,0 days 00:01:07.563068,3.8829005728733685,23,38,COMPLETE
345,15456.093740694496,2025-08-03 21:36:50.838056,2025-08-03 21:37:59.834877,0 days 00:01:08.996821,3.7227726714691123,25,39,COMPLETE
346,15983.375997161855,2025-08-03 21:36:51.160478,2025-08-03 21:39:04.319857,0 days 00:02:13.159379,3.807670408233233,15,38,COMPLETE
347,26539.063444540017,2025-08-03 21:36:51.237203,2025-08-03 21:39:02.944807,0 days 00:02:11.707604,3.7986763865513473,23,22,COMPLETE
348,24718.643571601486,2025-08-03 21:36:51.333298,2025-08-03 21:37:59.981179,0 days 00:01:08.647881,3.791838062896575,23,22,COMPLETE
349,34597.473350943255,2025-08-03 21:36:52.085731,2025-08-03 21:39:05.326803,0 days 00:02:13.241072,3.8393678449390167,23,23,COMPLETE
350,29561.81436653787,2025-08-03 21:36:52.390767,2025-08-03 21:37:59.215502,0 days 00:01:06.824735,4.228643076732309,22,23,COMPLETE
351,27696.246244719136,2025-08-03 21:36:52.506419,2025-08-03 21:38:00.400914,0 days 00:01:07.894495,3.82938224487936,22,23,COMPLETE
352,30944.566411052772,2025-08-03 21:36:52.685466,2025-08-03 21:39:14.228522,0 days 00:02:21.543056,4.246117236528521,22,23,COMPLETE
353,24527.744918370783,2025-08-03 21:36:52.863440,2025-08-03 21:39:08.755135,0 days 00:02:15.891695,3.8669380235104507,22,22,COMPLETE
354,23404.21849298953,2025-08-03 21:36:52.875648,2025-08-03 21:39:08.550958,0 days 00:02:15.675310,3.817110673765897,22,22,COMPLETE
355,30359.89478365761,2025-08-03 21:36:52.908296,2025-08-03 21:40:35.224491,0 days 00:03:42.316195,3.7632015402160235,23,39,COMPLETE
356,27907.256303210237,2025-08-03 21:36:53.159893,2025-08-03 21:39:13.168215,0 days 00:02:20.008322,3.8162570230595207,22,23,COMPLETE
357,24718.643571601486,2025-08-03 21:36:53.201549,2025-08-03 21:39:10.346604,0 days 00:02:17.145055,3.7866498363771273,23,22,COMPLETE
358,17316.174111271514,2025-08-03 21:36:53.203184,2025-08-03 21:39:09.126439,0 days 00:02:15.923255,4.243635638805626,23,39,COMPLETE
359,27925.32821438657,2025-08-03 21:36:53.428809,2025-08-03 21:39:10.989526,0 days 00:02:17.560717,3.81831023881374,22,39,COMPLETE
360,22378.188058271196,2025-08-03 21:36:53.430952,2025-08-03 21:39:10.691627,0 days 00:02:17.260675,3.7411535250554855,24,38,COMPLETE
361,42526.44050619164,2025-08-03 21:36:53.465248,2025-08-03 21:39:12.107248,0 days 00:02:18.642000,3.855051410064571,24,29,COMPLETE
362,37126.35409733397,2025-08-03 21:36:53.505161,2025-08-03 21:38:00.376345,0 days 00:01:06.871184,3.8038929129763113,23,38,COMPLETE
363,32386.716753663917,2025-08-03 21:36:53.532294,2025-08-03 21:39:10.500020,0 days 00:02:16.967726,3.7485440321058277,23,30,COMPLETE
364,22378.188058271196,2025-08-03 21:36:53.591092,2025-08-03 21:38:01.073647,0 days 00:01:07.482555,3.7992398678954205,25,38,COMPLETE
365,31131.452297347274,2025-08-03 21:36:53.688278,2025-08-03 21:39:12.038428,0 days 00:02:18.350150,3.816399960895844,24,39,COMPLETE
366,32670.084626782158,2025-08-03 21:36:53.700003,2025-08-03 21:39:11.067418,0 days 00:02:17.367415,3.8476729853428653,25,39,COMPLETE
367,26431.422234664726,2025-08-03 21:36:53.827579,2025-08-03 21:40:38.295538,0 days 00:03:44.467959,3.828348605844801,25,38,COMPLETE
368,22378.188058271196,2025-08-03 21:36:53.829288,2025-08-03 21:39:13.541585,0 days 00:02:19.712297,3.7664454083439103,25,38,COMPLETE
369,35325.92858307493,2025-08-03 21:36:53.840800,2025-08-03 21:38:00.821692,0 days 00:01:06.980892,3.8902194091152253,25,38,COMPLETE
