number,value,datetime_start,datetime_complete,duration,params_macd_fast,params_macd_signal,params_macd_slow,state
226,84954.80135155946,2025-07-30 09:32:54.756197,2025-07-30 09:34:33.546745,0 days 00:01:38.790548,18,12,34,COMPLETE
227,78518.29148284014,2025-07-30 09:32:54.878582,2025-07-30 09:34:35.338102,0 days 00:01:40.459520,18,11,34,COMPLETE
228,78518.29148284014,2025-07-30 09:32:55.071635,2025-07-30 09:34:34.508313,0 days 00:01:39.436678,18,11,34,COMPLETE
229,47671.798029739555,2025-07-30 09:32:55.114003,2025-07-30 09:33:45.907217,0 days 00:00:50.793214,18,11,33,COMPLETE
230,39052.370792706075,2025-07-30 09:32:55.265812,2025-07-30 09:33:45.405510,0 days 00:00:50.139698,18,11,32,COMPLETE
231,39052.370792706075,2025-07-30 09:32:55.348863,2025-07-30 09:33:45.919506,0 days 00:00:50.570643,18,11,32,COMPLETE
232,47422.82871376254,2025-07-30 09:32:55.360349,2025-07-30 09:36:03.118181,0 days 00:03:07.757832,18,12,32,COMPLETE
233,39052.370792706075,2025-07-30 09:32:55.444425,2025-07-30 09:34:37.642615,0 days 00:01:42.198190,18,11,32,COMPLETE
234,39052.370792706075,2025-07-30 09:32:55.460528,2025-07-30 09:33:46.299156,0 days 00:00:50.838628,18,11,32,COMPLETE
235,33710.79494322997,2025-07-30 09:32:55.461576,2025-07-30 09:36:07.253106,0 days 00:03:11.791530,18,11,31,COMPLETE
236,105999.47975045549,2025-07-30 09:32:55.567136,2025-07-30 09:34:36.741592,0 days 00:01:41.174456,18,11,35,COMPLETE
237,85091.65211562674,2025-07-30 09:32:55.574789,2025-07-30 09:34:37.015810,0 days 00:01:41.441021,19,11,34,COMPLETE
238,78518.29148284014,2025-07-30 09:32:55.602211,2025-07-30 09:36:07.904762,0 days 00:03:12.302551,18,11,34,COMPLETE
239,39491.32856270885,2025-07-30 09:32:55.705086,2025-07-30 09:34:39.481800,0 days 00:01:43.776714,18,7,35,COMPLETE
240,49558.68993888398,2025-07-30 09:32:55.827084,2025-07-30 09:34:38.835095,0 days 00:01:43.008011,18,9,35,COMPLETE
241,49287.437975120156,2025-07-30 09:32:55.873413,2025-07-30 09:33:47.003215,0 days 00:00:51.129802,18,7,34,COMPLETE
242,49558.68993888398,2025-07-30 09:32:55.899894,2025-07-30 09:34:40.185995,0 days 00:01:44.286101,18,9,35,COMPLETE
243,49558.68993888398,2025-07-30 09:32:55.902167,2025-07-30 09:36:16.957696,0 days 00:03:21.055529,18,9,35,COMPLETE
244,49558.68993888398,2025-07-30 09:32:56.001403,2025-07-30 09:33:47.468844,0 days 00:00:51.467441,18,9,35,COMPLETE
245,49558.68993888398,2025-07-30 09:32:56.016656,2025-07-30 09:36:15.616713,0 days 00:03:19.600057,18,9,35,COMPLETE
246,39491.32856270885,2025-07-30 09:32:56.036940,2025-07-30 09:34:45.063221,0 days 00:01:49.026281,18,7,35,COMPLETE
247,49558.68993888398,2025-07-30 09:32:56.050975,2025-07-30 09:33:48.567986,0 days 00:00:52.517011,18,9,35,COMPLETE
248,49558.68993888398,2025-07-30 09:32:56.089907,2025-07-30 09:36:21.640872,0 days 00:03:25.550965,18,9,35,COMPLETE
249,56230.599669335046,2025-07-30 09:32:56.094788,2025-07-30 09:36:21.234005,0 days 00:03:25.139217,18,9,34,COMPLETE
250,56230.599669335046,2025-07-30 09:32:56.096802,2025-07-30 09:34:49.862101,0 days 00:01:53.765299,18,9,34,COMPLETE
251,49558.68993888398,2025-07-30 09:32:56.098475,2025-07-30 09:34:48.573550,0 days 00:01:52.475075,18,9,35,COMPLETE
252,49558.68993888398,2025-07-30 09:32:56.099195,2025-07-30 09:34:48.673904,0 days 00:01:52.574709,18,9,35,COMPLETE
253,49558.68993888398,2025-07-30 09:32:56.104478,2025-07-30 09:34:46.652081,0 days 00:01:50.547603,18,9,35,COMPLETE
254,49558.68993888398,2025-07-30 09:32:56.107796,2025-07-30 09:34:49.553719,0 days 00:01:53.445923,18,9,35,COMPLETE
255,49558.68993888398,2025-07-30 09:32:56.115447,2025-07-30 09:33:51.975033,0 days 00:00:55.859586,18,9,35,COMPLETE
256,49558.68993888398,2025-07-30 09:32:56.122711,2025-07-30 09:33:51.375381,0 days 00:00:55.252670,18,9,35,COMPLETE
257,49558.68993888398,2025-07-30 09:32:56.130254,2025-07-30 09:33:52.040390,0 days 00:00:55.910136,18,9,35,COMPLETE
258,49558.68993888398,2025-07-30 09:32:56.133080,2025-07-30 09:34:54.891537,0 days 00:01:58.758457,18,9,35,COMPLETE
259,49558.68993888398,2025-07-30 09:32:56.133987,2025-07-30 09:33:52.073551,0 days 00:00:55.939564,18,9,35,COMPLETE
260,49558.68993888398,2025-07-30 09:32:56.136895,2025-07-30 09:38:38.995157,0 days 00:05:42.858262,18,9,35,COMPLETE
261,49558.68993888398,2025-07-30 09:32:56.142034,2025-07-30 09:34:53.242180,0 days 00:01:57.100146,18,9,35,COMPLETE
262,56230.599669335046,2025-07-30 09:32:56.144726,2025-07-30 09:36:51.157610,0 days 00:03:55.012884,18,9,34,COMPLETE
263,49558.68993888398,2025-07-30 09:32:56.146496,2025-07-30 09:34:59.740077,0 days 00:02:03.593581,18,9,35,COMPLETE
264,49558.68993888398,2025-07-30 09:32:56.148830,2025-07-30 09:34:57.820219,0 days 00:02:01.671389,18,9,35,COMPLETE
265,49558.68993888398,2025-07-30 09:32:56.150394,2025-07-30 09:36:39.194129,0 days 00:03:43.043735,18,9,35,COMPLETE
266,34873.76291860396,2025-07-30 09:32:56.152910,2025-07-30 09:34:59.199268,0 days 00:02:03.046358,18,9,33,COMPLETE
267,34873.76291860396,2025-07-30 09:32:56.154747,2025-07-30 09:33:54.883153,0 days 00:00:58.728406,18,9,33,COMPLETE
268,49558.68993888398,2025-07-30 09:32:56.156172,2025-07-30 09:34:59.892853,0 days 00:02:03.736681,18,9,35,COMPLETE
269,37671.605173296106,2025-07-30 09:32:56.159516,2025-07-30 09:34:58.751441,0 days 00:02:02.591925,17,9,35,COMPLETE
270,49558.68993888398,2025-07-30 09:32:56.160913,2025-07-30 09:34:59.638121,0 days 00:02:03.477208,18,9,35,COMPLETE
271,49558.68993888398,2025-07-30 09:32:56.162336,2025-07-30 09:36:45.611798,0 days 00:03:49.449462,18,9,35,COMPLETE
272,56230.599669335046,2025-07-30 09:32:56.171892,2025-07-30 09:35:01.442701,0 days 00:02:05.270809,18,9,34,COMPLETE
273,49558.68993888398,2025-07-30 09:32:56.178105,2025-07-30 09:35:06.567917,0 days 00:02:10.389812,18,9,35,COMPLETE
274,49558.68993888398,2025-07-30 09:32:56.180408,2025-07-30 09:33:56.314002,0 days 00:01:00.133594,18,9,35,COMPLETE
275,49558.68993888398,2025-07-30 09:32:56.182075,2025-07-30 09:37:00.079705,0 days 00:04:03.897630,18,9,35,COMPLETE
276,56230.599669335046,2025-07-30 09:32:56.190356,2025-07-30 09:35:01.058882,0 days 00:02:04.868526,18,9,34,COMPLETE
277,37671.605173296106,2025-07-30 09:32:56.192752,2025-07-30 09:35:02.577886,0 days 00:02:06.385134,17,9,35,COMPLETE
278,49558.68993888398,2025-07-30 09:32:56.194913,2025-07-30 09:35:04.290816,0 days 00:02:08.095903,18,9,35,COMPLETE
279,49558.68993888398,2025-07-30 09:32:56.200235,2025-07-30 09:35:01.919027,0 days 00:02:05.718792,18,9,35,COMPLETE
280,49558.68993888398,2025-07-30 09:32:56.200975,2025-07-30 09:35:02.906164,0 days 00:02:06.705189,18,9,35,COMPLETE
281,49558.68993888398,2025-07-30 09:32:56.203073,2025-07-30 09:35:05.921731,0 days 00:02:09.718658,18,9,35,COMPLETE
282,49558.68993888398,2025-07-30 09:32:56.207502,2025-07-30 09:35:11.743582,0 days 00:02:15.536080,18,9,35,COMPLETE
283,49558.68993888398,2025-07-30 09:32:56.213856,2025-07-30 09:35:11.096953,0 days 00:02:14.883097,18,9,35,COMPLETE
284,49558.68993888398,2025-07-30 09:32:56.218208,2025-07-30 09:35:10.692355,0 days 00:02:14.474147,18,9,35,COMPLETE
285,49558.68993888398,2025-07-30 09:32:56.222261,2025-07-30 09:35:08.364827,0 days 00:02:12.142566,18,9,35,COMPLETE
286,49558.68993888398,2025-07-30 09:32:56.230468,2025-07-30 09:35:07.093339,0 days 00:02:10.862871,18,9,35,COMPLETE
287,49558.68993888398,2025-07-30 09:32:56.236879,2025-07-30 09:35:06.888578,0 days 00:02:10.651699,18,9,35,COMPLETE
288,49558.68993888398,2025-07-30 09:32:56.238667,2025-07-30 09:33:59.443592,0 days 00:01:03.204925,18,9,35,COMPLETE
289,37671.605173296106,2025-07-30 09:32:56.241471,2025-07-30 09:35:07.195041,0 days 00:02:10.953570,17,9,35,COMPLETE
290,49558.68993888398,2025-07-30 09:32:56.256071,2025-07-30 09:34:00.656035,0 days 00:01:04.399964,18,9,35,COMPLETE
291,49558.68993888398,2025-07-30 09:32:56.256892,2025-07-30 09:35:13.887525,0 days 00:02:17.630633,18,9,35,COMPLETE
292,49558.68993888398,2025-07-30 09:32:56.261045,2025-07-30 09:37:06.616598,0 days 00:04:10.355553,18,9,35,COMPLETE
293,56230.599669335046,2025-07-30 09:32:56.266719,2025-07-30 09:37:05.913722,0 days 00:04:09.647003,18,9,34,COMPLETE
294,49558.68993888398,2025-07-30 09:32:56.268180,2025-07-30 09:35:15.915812,0 days 00:02:19.647632,18,9,35,COMPLETE
295,49558.68993888398,2025-07-30 09:32:56.271066,2025-07-30 09:34:00.393075,0 days 00:01:04.122009,18,9,35,COMPLETE
296,49558.68993888398,2025-07-30 09:32:56.272794,2025-07-30 09:35:17.670789,0 days 00:02:21.397995,18,9,35,COMPLETE
297,49558.68993888398,2025-07-30 09:32:56.273917,2025-07-30 09:38:56.579802,0 days 00:06:00.305885,18,9,35,COMPLETE
298,34873.76291860396,2025-07-30 09:32:56.274980,2025-07-30 09:35:14.311719,0 days 00:02:18.036739,18,9,33,COMPLETE
299,49558.68993888398,2025-07-30 09:32:56.277114,2025-07-30 09:35:16.952306,0 days 00:02:20.675192,18,9,35,COMPLETE
300,39491.32856270885,2025-07-30 09:32:56.285148,2025-07-30 09:34:05.431504,0 days 00:01:09.146356,18,7,35,COMPLETE
301,39491.32856270885,2025-07-30 09:32:56.286780,2025-07-30 09:34:05.553075,0 days 00:01:09.266295,18,7,35,COMPLETE
302,49558.68993888398,2025-07-30 09:32:56.289834,2025-07-30 09:35:18.878925,0 days 00:02:22.589091,18,9,35,COMPLETE
303,56230.599669335046,2025-07-30 09:32:56.290733,2025-07-30 09:33:33.739740,0 days 00:00:37.449007,18,9,34,COMPLETE
304,49558.68993888398,2025-07-30 09:32:56.294230,2025-07-30 09:34:05.277537,0 days 00:01:08.983307,18,9,35,COMPLETE
305,49558.68993888398,2025-07-30 09:32:56.301650,2025-07-30 09:34:04.943972,0 days 00:01:08.642322,18,9,35,COMPLETE
306,49558.68993888398,2025-07-30 09:32:56.302277,2025-07-30 09:35:15.756498,0 days 00:02:19.454221,18,9,35,COMPLETE
307,49558.68993888398,2025-07-30 09:32:56.308491,2025-07-30 09:35:21.150875,0 days 00:02:24.842384,18,9,35,COMPLETE
308,49558.68993888398,2025-07-30 09:32:56.315700,2025-07-30 09:37:14.633178,0 days 00:04:18.317478,18,9,35,COMPLETE
309,49558.68993888398,2025-07-30 09:32:56.316996,2025-07-30 09:35:23.141231,0 days 00:02:26.824235,18,9,35,COMPLETE
310,49558.68993888398,2025-07-30 09:32:56.322975,2025-07-30 09:35:22.181782,0 days 00:02:25.858807,18,9,35,COMPLETE
311,34873.76291860396,2025-07-30 09:32:56.325435,2025-07-30 09:35:18.272265,0 days 00:02:21.946830,18,9,33,COMPLETE
312,49558.68993888398,2025-07-30 09:32:56.328840,2025-07-30 09:34:10.463349,0 days 00:01:14.134509,18,9,35,COMPLETE
313,49558.68993888398,2025-07-30 09:32:56.333824,2025-07-30 09:35:24.831540,0 days 00:02:28.497716,18,9,35,COMPLETE
314,49558.68993888398,2025-07-30 09:32:56.340308,2025-07-30 09:34:10.705737,0 days 00:01:14.365429,18,9,35,COMPLETE
315,49558.68993888398,2025-07-30 09:32:56.341314,2025-07-30 09:35:20.201448,0 days 00:02:23.860134,18,9,35,COMPLETE
316,56230.599669335046,2025-07-30 09:32:56.346337,2025-07-30 09:35:24.578166,0 days 00:02:28.231829,18,9,34,COMPLETE
317,39491.32856270885,2025-07-30 09:32:56.350108,2025-07-30 09:35:24.179819,0 days 00:02:27.829711,18,7,35,COMPLETE
318,49558.68993888398,2025-07-30 09:32:56.354289,2025-07-30 09:34:12.328917,0 days 00:01:15.974628,18,9,35,COMPLETE
319,49558.68993888398,2025-07-30 09:32:56.355781,2025-07-30 09:35:24.091457,0 days 00:02:27.735676,18,9,35,COMPLETE
320,37671.605173296106,2025-07-30 09:32:56.357992,2025-07-30 09:35:24.750466,0 days 00:02:28.392474,17,9,35,COMPLETE
321,39491.32856270885,2025-07-30 09:32:56.363317,2025-07-30 09:37:20.558405,0 days 00:04:24.195088,18,7,35,COMPLETE
322,56230.599669335046,2025-07-30 09:32:56.364857,2025-07-30 09:34:11.963782,0 days 00:01:15.598925,18,9,34,COMPLETE
323,49558.68993888398,2025-07-30 09:32:56.366282,2025-07-30 09:35:24.217162,0 days 00:02:27.850880,18,9,35,COMPLETE
324,49558.68993888398,2025-07-30 09:32:56.369307,2025-07-30 09:37:23.100861,0 days 00:04:26.731554,18,9,35,COMPLETE
325,56230.599669335046,2025-07-30 09:32:56.380090,2025-07-30 09:35:25.286655,0 days 00:02:28.906565,18,9,34,COMPLETE
326,49558.68993888398,2025-07-30 09:32:56.381877,2025-07-30 09:34:14.333509,0 days 00:01:17.951632,18,9,35,COMPLETE
327,49558.68993888398,2025-07-30 09:32:56.386833,2025-07-30 09:35:27.953691,0 days 00:02:31.566858,18,9,35,COMPLETE
328,49558.68993888398,2025-07-30 09:32:56.389020,2025-07-30 09:35:28.155243,0 days 00:02:31.766223,18,9,35,COMPLETE
329,34873.76291860396,2025-07-30 09:32:56.391145,2025-07-30 09:35:27.495970,0 days 00:02:31.104825,18,9,33,COMPLETE
330,34873.76291860396,2025-07-30 09:32:56.395210,2025-07-30 09:35:30.028582,0 days 00:02:33.633372,18,9,33,COMPLETE
331,49558.68993888398,2025-07-30 09:32:56.396526,2025-07-30 09:35:29.324415,0 days 00:02:32.927889,18,9,35,COMPLETE
332,49558.68993888398,2025-07-30 09:32:56.399337,2025-07-30 09:37:26.975956,0 days 00:04:30.576619,18,9,35,COMPLETE
333,49558.68993888398,2025-07-30 09:32:56.401175,2025-07-30 09:34:18.020918,0 days 00:01:21.619743,18,9,35,COMPLETE
334,56230.599669335046,2025-07-30 09:32:56.406124,2025-07-30 09:35:29.585870,0 days 00:02:33.179746,18,9,34,COMPLETE
335,49558.68993888398,2025-07-30 09:32:56.413199,2025-07-30 09:34:20.007792,0 days 00:01:23.594593,18,9,35,COMPLETE
336,39491.32856270885,2025-07-30 09:32:56.416541,2025-07-30 09:35:30.533620,0 days 00:02:34.117079,18,7,35,COMPLETE
337,49558.68993888398,2025-07-30 09:32:56.419268,2025-07-30 09:35:34.991950,0 days 00:02:38.572682,18,9,35,COMPLETE
338,49558.68993888398,2025-07-30 09:32:56.424104,2025-07-30 09:35:31.599110,0 days 00:02:35.175006,18,9,35,COMPLETE
339,56230.599669335046,2025-07-30 09:32:56.427677,2025-07-30 09:37:33.550115,0 days 00:04:37.122438,18,9,34,COMPLETE
340,49558.68993888398,2025-07-30 09:32:56.430313,2025-07-30 09:33:39.307573,0 days 00:00:42.877260,18,9,35,COMPLETE
341,49558.68993888398,2025-07-30 09:32:56.451786,2025-07-30 09:37:36.958072,0 days 00:04:40.506286,18,9,35,COMPLETE
342,56230.599669335046,2025-07-30 09:32:56.456627,2025-07-30 09:37:37.050443,0 days 00:04:40.593816,18,9,34,COMPLETE
343,49558.68993888398,2025-07-30 09:32:56.467156,2025-07-30 09:34:22.853518,0 days 00:01:26.386362,18,9,35,COMPLETE
344,49558.68993888398,2025-07-30 09:32:56.472628,2025-07-30 09:35:40.806871,0 days 00:02:44.334243,18,9,35,COMPLETE
345,49558.68993888398,2025-07-30 09:32:56.477080,2025-07-30 09:34:23.529175,0 days 00:01:27.052095,18,9,35,COMPLETE
346,49558.68993888398,2025-07-30 09:32:56.478302,2025-07-30 09:35:36.482657,0 days 00:02:40.004355,18,9,35,COMPLETE
347,49558.68993888398,2025-07-30 09:32:56.479609,2025-07-30 09:34:22.904818,0 days 00:01:26.425209,18,9,35,COMPLETE
348,49558.68993888398,2025-07-30 09:32:56.484723,2025-07-30 09:37:44.041457,0 days 00:04:47.556734,18,9,35,COMPLETE
349,49558.68993888398,2025-07-30 09:32:56.487039,2025-07-30 09:34:23.523997,0 days 00:01:27.036958,18,9,35,COMPLETE
350,39491.32856270885,2025-07-30 09:32:56.490111,2025-07-30 09:35:43.344821,0 days 00:02:46.854710,18,7,35,COMPLETE
351,56230.599669335046,2025-07-30 09:32:56.491116,2025-07-30 09:39:00.911592,0 days 00:06:04.420476,18,9,34,COMPLETE
352,49558.68993888398,2025-07-30 09:32:56.494410,2025-07-30 09:35:38.966543,0 days 00:02:42.472133,18,9,35,COMPLETE
353,37671.605173296106,2025-07-30 09:32:56.497189,2025-07-30 09:35:41.612116,0 days 00:02:45.114927,17,9,35,COMPLETE
354,56230.599669335046,2025-07-30 09:32:56.504040,2025-07-30 09:35:40.817598,0 days 00:02:44.313558,18,9,34,COMPLETE
355,49558.68993888398,2025-07-30 09:32:56.511358,2025-07-30 09:35:45.052579,0 days 00:02:48.541221,18,9,35,COMPLETE
356,49558.68993888398,2025-07-30 09:32:56.512558,2025-07-30 09:35:44.334991,0 days 00:02:47.822433,18,9,35,COMPLETE
357,49558.68993888398,2025-07-30 09:32:56.521075,2025-07-30 09:35:40.497151,0 days 00:02:43.976076,18,9,35,COMPLETE
358,49558.68993888398,2025-07-30 09:32:56.524498,2025-07-30 09:34:25.788914,0 days 00:01:29.264416,18,9,35,COMPLETE
359,49558.68993888398,2025-07-30 09:32:56.529169,2025-07-30 09:35:44.273619,0 days 00:02:47.744450,18,9,35,COMPLETE
360,71592.27573957406,2025-07-30 09:32:56.533209,2025-07-30 09:35:46.522052,0 days 00:02:49.988843,18,9,36,COMPLETE
361,49558.68993888398,2025-07-30 09:32:56.538251,2025-07-30 09:37:46.265855,0 days 00:04:49.727604,18,9,35,COMPLETE
362,49558.68993888398,2025-07-30 09:32:56.541085,2025-07-30 09:35:47.293776,0 days 00:02:50.752691,18,9,35,COMPLETE
363,56230.599669335046,2025-07-30 09:32:56.543007,2025-07-30 09:34:27.199327,0 days 00:01:30.656320,18,9,34,COMPLETE
364,49558.68993888398,2025-07-30 09:32:56.545069,2025-07-30 09:35:49.562622,0 days 00:02:53.017553,18,9,35,COMPLETE
365,56230.599669335046,2025-07-30 09:32:56.554880,2025-07-30 09:35:49.723205,0 days 00:02:53.168325,18,9,34,COMPLETE
366,49558.68993888398,2025-07-30 09:32:56.558585,2025-07-30 09:35:50.248514,0 days 00:02:53.689929,18,9,35,COMPLETE
367,56230.599669335046,2025-07-30 09:32:56.560071,2025-07-30 09:37:47.032124,0 days 00:04:50.472053,18,9,34,COMPLETE
368,37671.605173296106,2025-07-30 09:32:56.562292,2025-07-30 09:35:50.078974,0 days 00:02:53.516682,17,9,35,COMPLETE
369,49558.68993888398,2025-07-30 09:32:56.566795,2025-07-30 09:35:50.865084,0 days 00:02:54.298289,18,9,35,COMPLETE
370,49558.68993888398,2025-07-30 09:32:56.570982,2025-07-30 09:37:46.062274,0 days 00:04:49.491292,18,9,35,COMPLETE
371,49558.68993888398,2025-07-30 09:32:56.578491,2025-07-30 09:37:55.330860,0 days 00:04:58.752369,18,9,35,COMPLETE
372,56230.599669335046,2025-07-30 09:32:56.600126,2025-07-30 09:37:55.027440,0 days 00:04:58.427314,18,9,34,COMPLETE
373,56230.599669335046,2025-07-30 09:32:56.607293,2025-07-30 09:35:56.326385,0 days 00:02:59.719092,18,9,34,COMPLETE
374,49558.68993888398,2025-07-30 09:32:56.638629,2025-07-30 09:35:53.448757,0 days 00:02:56.810128,18,9,35,COMPLETE
375,49558.68993888398,2025-07-30 09:32:56.689785,2025-07-30 09:35:54.451207,0 days 00:02:57.761422,18,9,35,COMPLETE
376,49558.68993888398,2025-07-30 09:32:56.706573,2025-07-30 09:35:59.496999,0 days 00:03:02.790426,18,9,35,COMPLETE
377,56230.599669335046,2025-07-30 09:32:56.775784,2025-07-30 09:35:54.756934,0 days 00:02:57.981150,18,9,34,COMPLETE
378,49558.68993888398,2025-07-30 09:32:56.933680,2025-07-30 09:36:04.440835,0 days 00:03:07.507155,18,9,35,COMPLETE
379,49558.68993888398,2025-07-30 09:32:56.995045,2025-07-30 09:34:33.927431,0 days 00:01:36.932386,18,9,35,COMPLETE
380,49558.68993888398,2025-07-30 09:32:57.073675,2025-07-30 09:34:32.910033,0 days 00:01:35.836358,18,9,35,COMPLETE
381,49558.68993888398,2025-07-30 09:32:57.098228,2025-07-30 09:35:57.425892,0 days 00:03:00.327664,18,9,35,COMPLETE
382,49558.68993888398,2025-07-30 09:32:57.126993,2025-07-30 09:35:58.659911,0 days 00:03:01.532918,18,9,35,COMPLETE
383,49558.68993888398,2025-07-30 09:32:57.138511,2025-07-30 09:36:03.582082,0 days 00:03:06.443571,18,9,35,COMPLETE
384,56230.599669335046,2025-07-30 09:32:57.151339,2025-07-30 09:36:01.606878,0 days 00:03:04.455539,18,9,34,COMPLETE
385,56230.599669335046,2025-07-30 09:32:57.186015,2025-07-30 09:37:56.888768,0 days 00:04:59.702753,18,9,34,COMPLETE
386,49558.68993888398,2025-07-30 09:32:57.211076,2025-07-30 09:36:01.961113,0 days 00:03:04.750037,18,9,35,COMPLETE
387,49558.68993888398,2025-07-30 09:32:57.221267,2025-07-30 09:36:02.803486,0 days 00:03:05.582219,18,9,35,COMPLETE
388,49558.68993888398,2025-07-30 09:32:57.256730,2025-07-30 09:36:04.717103,0 days 00:03:07.460373,18,9,35,COMPLETE
389,49558.68993888398,2025-07-30 09:32:57.285857,2025-07-30 09:36:02.933870,0 days 00:03:05.648013,18,9,35,COMPLETE
390,34873.76291860396,2025-07-30 09:32:57.288069,2025-07-30 09:38:04.433335,0 days 00:05:07.145266,18,9,33,COMPLETE
391,34873.76291860396,2025-07-30 09:32:57.289925,2025-07-30 09:36:06.072715,0 days 00:03:08.782790,18,9,33,COMPLETE
392,56230.599669335046,2025-07-30 09:32:57.308258,2025-07-30 09:36:06.863205,0 days 00:03:09.554947,18,9,34,COMPLETE
393,49558.68993888398,2025-07-30 09:32:57.349411,2025-07-30 09:34:35.992980,0 days 00:01:38.643569,18,9,35,COMPLETE
394,49558.68993888398,2025-07-30 09:32:57.427093,2025-07-30 09:36:06.864869,0 days 00:03:09.437776,18,9,35,COMPLETE
395,49558.68993888398,2025-07-30 09:32:57.439542,2025-07-30 09:36:05.770913,0 days 00:03:08.331371,18,9,35,COMPLETE
396,49558.68993888398,2025-07-30 09:32:57.455627,2025-07-30 09:34:38.263220,0 days 00:01:40.807593,18,9,35,COMPLETE
397,49558.68993888398,2025-07-30 09:32:57.478876,2025-07-30 09:39:19.526745,0 days 00:06:22.047869,18,9,35,COMPLETE
398,49558.68993888398,2025-07-30 09:32:57.482644,2025-07-30 09:34:38.936063,0 days 00:01:41.453419,18,9,35,COMPLETE
399,56230.599669335046,2025-07-30 09:32:57.486714,2025-07-30 09:36:07.843166,0 days 00:03:10.356452,18,9,34,COMPLETE
400,49558.68993888398,2025-07-30 09:32:57.489359,2025-07-30 09:34:37.985234,0 days 00:01:40.495875,18,9,35,COMPLETE
401,39491.32856270885,2025-07-30 09:32:57.493727,2025-07-30 09:36:05.925018,0 days 00:03:08.431291,18,7,35,COMPLETE
402,49558.68993888398,2025-07-30 09:32:57.499405,2025-07-30 09:36:09.744570,0 days 00:03:12.245165,18,9,35,COMPLETE
403,39491.32856270885,2025-07-30 09:32:57.501075,2025-07-30 09:38:10.890623,0 days 00:05:13.389548,18,7,35,COMPLETE
404,71592.27573957406,2025-07-30 09:32:57.503424,2025-07-30 09:36:11.730590,0 days 00:03:14.227166,18,9,36,COMPLETE
405,49558.68993888398,2025-07-30 09:32:57.508983,2025-07-30 09:36:11.537542,0 days 00:03:14.028559,18,9,35,COMPLETE
406,49558.68993888398,2025-07-30 09:32:57.511186,2025-07-30 09:34:40.278434,0 days 00:01:42.767248,18,9,35,COMPLETE
407,49558.68993888398,2025-07-30 09:32:57.515696,2025-07-30 09:39:21.599223,0 days 00:06:24.083527,18,9,35,COMPLETE
408,49558.68993888398,2025-07-30 09:32:57.519914,2025-07-30 09:39:18.463427,0 days 00:06:20.943513,18,9,35,COMPLETE
409,49558.68993888398,2025-07-30 09:32:57.525481,2025-07-30 09:36:10.437986,0 days 00:03:12.912505,18,9,35,COMPLETE
410,39491.32856270885,2025-07-30 09:32:57.526871,2025-07-30 09:34:40.413821,0 days 00:01:42.886950,18,7,35,COMPLETE
411,49558.68993888398,2025-07-30 09:32:57.532260,2025-07-30 09:34:41.194098,0 days 00:01:43.661838,18,9,35,COMPLETE
412,56230.599669335046,2025-07-30 09:32:57.536971,2025-07-30 09:36:18.976083,0 days 00:03:21.439112,18,9,34,COMPLETE
413,49558.68993888398,2025-07-30 09:32:57.543843,2025-07-30 09:36:13.021622,0 days 00:03:15.477779,18,9,35,COMPLETE
414,49558.68993888398,2025-07-30 09:32:57.545019,2025-07-30 09:36:15.094428,0 days 00:03:17.549409,18,9,35,COMPLETE
415,39491.32856270885,2025-07-30 09:32:57.546311,2025-07-30 09:34:41.398321,0 days 00:01:43.852010,18,7,35,COMPLETE
416,37671.605173296106,2025-07-30 09:32:57.547284,2025-07-30 09:36:16.297270,0 days 00:03:18.749986,17,9,35,COMPLETE
417,49558.68993888398,2025-07-30 09:32:57.552407,2025-07-30 09:36:17.039431,0 days 00:03:19.487024,18,9,35,COMPLETE
418,49558.68993888398,2025-07-30 09:32:57.553621,2025-07-30 09:34:42.487910,0 days 00:01:44.934289,18,9,35,COMPLETE
419,56230.599669335046,2025-07-30 09:32:57.554586,2025-07-30 09:36:21.969958,0 days 00:03:24.415372,18,9,34,COMPLETE
420,49558.68993888398,2025-07-30 09:32:57.557445,2025-07-30 09:34:44.368689,0 days 00:01:46.811244,18,9,35,COMPLETE
421,49558.68993888398,2025-07-30 09:32:57.559129,2025-07-30 09:36:20.271648,0 days 00:03:22.712519,18,9,35,COMPLETE
422,49558.68993888398,2025-07-30 09:32:57.560441,2025-07-30 09:34:44.421478,0 days 00:01:46.861037,18,9,35,COMPLETE
423,56230.599669335046,2025-07-30 09:32:57.568176,2025-07-30 09:36:16.776765,0 days 00:03:19.208589,18,9,34,COMPLETE
424,49558.68993888398,2025-07-30 09:32:57.570511,2025-07-30 09:38:24.210119,0 days 00:05:26.639608,18,9,35,COMPLETE
425,49558.68993888398,2025-07-30 09:32:57.573282,2025-07-30 09:34:47.046845,0 days 00:01:49.473563,18,9,35,COMPLETE
426,49558.68993888398,2025-07-30 09:32:57.575193,2025-07-30 09:36:20.309840,0 days 00:03:22.734647,18,9,35,COMPLETE
427,49558.68993888398,2025-07-30 09:32:57.580174,2025-07-30 09:34:44.690134,0 days 00:01:47.109960,18,9,35,COMPLETE
428,49558.68993888398,2025-07-30 09:32:57.585123,2025-07-30 09:38:20.839594,0 days 00:05:23.254471,18,9,35,COMPLETE
429,49558.68993888398,2025-07-30 09:32:57.589494,2025-07-30 09:36:23.239185,0 days 00:03:25.649691,18,9,35,COMPLETE
430,49558.68993888398,2025-07-30 09:32:57.595366,2025-07-30 09:39:22.081590,0 days 00:06:24.486224,18,9,35,COMPLETE
